"Date","Price","Open","High","Low","Change %"
"01/01/2013","8.002","7.970","8.054","7.920","3.12%"
"12/01/2012","7.760","7.810","7.810","7.710","-1.40%"
"11/01/2012","7.870","8.015","8.015","7.790","-0.13%"
"10/01/2012","7.880","7.910","7.930","7.860","-2.72%"
"09/01/2012","8.100","8.120","8.120","8.098","-2.00%"
"08/01/2012","8.265","8.265","8.275","8.255","0.36%"
"07/01/2012","8.235","8.245","8.275","8.220","-0.48%"
"06/01/2012","8.275","8.280","8.295","8.275","-4.10%"
"05/01/2012","8.629","8.635","8.650","8.629","-2.04%"
"04/01/2012","8.809","8.810","9.090","8.779","-8.29%"
"03/01/2012","9.605","9.660","9.660","9.590","-2.09%"
"02/01/2012","9.810","9.890","9.890","9.780","-2.87%"
"01/01/2012","10.100","10.080","10.325","10.060","-0.69%"
"12/01/2011","10.170","10.610","10.610","10.170","1.60%"
"11/01/2011","10.010","10.071","10.120","9.975","-4.44%"
"10/01/2011","10.475","10.605","10.645","10.475","-1.24%"
"09/01/2011","10.607","10.740","10.740","10.607","-6.02%"
"08/01/2011","11.287","12.440","12.440","11.235","-12.13%"
"07/01/2011","12.845","12.891","12.940","12.845","0.27%"
"06/01/2011","12.811","12.735","12.825","12.610","1.59%"
"05/01/2011","12.610","12.625","12.685","12.605","-1.12%"
"04/01/2011","12.753","12.764","13.155","11.974","0.02%"
"03/01/2011","12.750","12.775","12.775","12.750","-0.51%"
"02/01/2011","12.816","12.880","12.880","12.800","-1.16%"
"01/01/2011","12.967","12.935","13.600","12.860","5.08%"
"12/01/2010","12.340","12.400","12.400","12.335","0.01%"
"11/01/2010","12.339","12.404","12.460","12.334","4.83%"
"10/01/2010","11.770","11.850","13.000","11.770","-1.13%"
"09/01/2010","11.905","11.380","11.905","11.320","6.14%"
"08/01/2010","11.216","11.640","11.661","11.210","-1.32%"
"07/01/2010","11.366","11.960","13.000","11.340","-7.56%"
"06/01/2010","12.296","12.210","12.296","11.000","1.70%"
"05/01/2010","12.090","12.150","12.155","12.090","-2.34%"
"04/01/2010","12.380","12.265","12.435","12.212","5.51%"
"03/01/2010","11.733","11.720","11.760","11.690","0.28%"
"02/01/2010","11.700","11.635","11.735","11.615","-0.85%"
"01/01/2010","11.800","11.790","11.800","11.730","4.76%"
