Date,ZAR,TRY,IDR,CZK,PLN,HUF
2024-09-20,17.500499725341797,34.08000183105469,15197.599609375,22.47599983215332,3.8266000747680664,353.0830078125
2024-09-23,17.390649795532227,34.05575180053711,15154.0,22.438199996948242,3.8242709636688232,352.0
2024-09-24,17.324800491333008,34.14970016479492,15174.099609375,22.604000091552734,3.839900016784668,355.0830078125
2024-09-25,17.22949981689453,34.112300872802734,15121.099609375,22.389799118041992,3.7980690002441406,352.2439880371094
2024-09-26,17.264400482177734,34.160709381103516,15201.5,22.571699142456055,3.8341801166534424,354.8169860839844
2024-09-27,17.175500869750977,34.17539978027344,15070.0,22.480499267578125,3.822098970413208,354.00299072265625
2024-09-30,17.087600708007812,34.1490592956543,15118.0,22.47719955444336,3.8237318992614746,355.0799865722656
2024-10-01,17.280550003051758,34.20399856567383,15170.599609375,22.621999740600586,3.8427000045776367,356.3999938964844
2024-10-02,17.403600692749023,34.18619918823242,15260.599609375,22.83180046081543,3.874540090560913,359.47900390625
2024-10-03,17.34280014038086,34.23059844970703,15324.0,22.91469955444336,3.883186101913452,361.9599914550781
2024-10-04,17.48390007019043,34.22679901123047,15457.0,22.930400848388672,3.9033119678497314,363.7099914550781
2024-10-07,17.47330093383789,34.22624969482422,15650.0,23.078800201416016,3.9332199096679688,365.4859924316406
2024-10-08,17.37310028076172,34.24570846557617,15744.0,23.101999282836914,3.9377729892730713,366.0469970703125
2024-10-09,17.579059600830078,34.26350021362305,15682.400390625,23.056699752807617,3.9161999225616455,363.75
2024-10-10,17.639999389648438,34.25619888305664,15664.599609375,23.140100479125977,3.925868034362793,364.4200134277344
2024-10-11,17.516359329223633,34.25233840942383,15670.900390625,23.151899337768555,3.9333529472351074,366.7969970703125
2024-10-14,17.458560943603516,34.27619934082031,15562.0,23.16699981689453,3.9272549152374268,367.4259948730469
2024-10-15,17.542600631713867,34.25215148925781,15573.0,23.128599166870117,3.933440923690796,367.17999267578125
2024-10-16,17.642200469970703,34.19478988647461,15578.599609375,23.160999298095703,3.9430630207061768,367.5199890136719
2024-10-17,17.633399963378906,34.16460037231445,15583.900390625,23.25950050354004,3.9549479484558105,369.2969970703125
2024-10-18,17.64590072631836,34.19219970703125,15493.0,23.278499603271484,3.9768218994140625,369.54998779296875
2024-10-21,17.579200744628906,34.276100158691406,15467.0,23.21299934387207,3.959773063659668,368.3609924316406
2024-10-22,17.599700927734375,34.24570083618164,15556.0,23.342100143432617,3.9926860332489014,370.9700012207031
2024-10-23,17.523799896240234,34.25310134887695,15586.0,23.333599090576172,4.0029730796813965,370.5899963378906
2024-10-24,17.776199340820312,34.26839828491211,15663.0,23.40530014038086,4.029655933380127,373.6960144042969
2024-10-25,17.654399871826172,34.28770065307617,15621.5,23.263200759887695,4.013193130493164,372.2799987792969
2024-10-28,17.65553092956543,34.28334045410156,15688.099609375,23.405000686645508,4.02249002456665,373.6600036621094
2024-10-29,17.69202995300293,34.28770065307617,15747.0,23.437000274658203,4.01977014541626,373.1910095214844
2024-10-30,17.648000717163086,34.27479934692383,15768.0,23.417999267578125,4.009109973907471,374.4200134277344
2024-10-31,17.64529037475586,34.283199310302734,15695.5,23.338699340820312,4.007625102996826,375.3900146484375
2024-11-01,17.595699310302734,34.29376983642578,15713.0,23.248899459838867,3.997921943664551,375.1499938964844
2024-11-04,17.56399917602539,34.32815170288086,15842.0,23.29199981689453,4.003219127655029,374.489013671875
2024-11-05,17.502399444580078,34.34980010986328,15790.0,23.283000946044922,4.0044331550598145,375.0799865722656
2024-11-06,17.369699478149414,34.307498931884766,15665.0,23.136600494384766,3.9794859886169434,373.54998779296875
2024-11-07,17.665700912475586,34.20090103149414,15818.2001953125,23.586700439453125,4.050858974456787,381.3500061035156
2024-11-08,17.282550811767578,34.340030670166016,15558.0,23.37350082397461,3.993273973464966,374.3940124511719
2024-11-11,17.613649368286133,34.35115051269531,15647.2001953125,23.551000595092773,4.032581806182861,379.38299560546875
2024-11-12,17.90839958190918,34.32659912109375,15765.0,23.736400604248047,4.087399959564209,384.3680114746094
2024-11-13,18.10110092163086,34.37080001831055,15788.900390625,23.884700775146484,4.097169876098633,386.8500061035156
2024-11-14,18.225299835205078,34.34519958496094,15847.2001953125,23.912700653076172,4.107123851776123,385.9100036621094
2024-11-15,14.860369682312012,34.29668045043945,15933.2998046875,23.994600296020508,4.102910041809082,385.8299865722656
2024-11-18,18.166549682617188,34.34925842285156,15891.2998046875,23.98200035095215,4.102700233459473,386.25
2024-11-19,17.938100814819336,34.571998596191406,15806.099609375,23.84830093383789,4.071169853210449,383.2850036621094
2024-11-20,18.026399612426758,34.499298095703125,15817.099609375,23.81800079345703,4.081850051879883,384.6090087890625
2024-11-21,18.10890007019043,34.4692497253418,15913.0,23.960899353027344,4.10830020904541,388.30999755859375
2024-11-22,18.097299575805664,34.527099609375,15816.900390625,24.193599700927734,4.147564888000488,392.2829895019531
2024-11-25,17.997129440307617,34.420040130615234,15940.0,24.165599822998047,4.137335777282715,392.24700927734375
2024-11-26,17.984699249267578,34.597530364990234,15901.2001953125,24.214000701904297,4.124800205230713,391.8139953613281
2024-11-27,18.179899215698242,34.65359878540039,15930.0,24.074800491333008,4.10306978225708,391.32000732421875
2024-11-28,18.171199798583984,34.63650131225586,15863.5,23.913000106811523,4.070437908172607,390.1520080566406
2024-11-29,18.080699920654297,34.64836883544922,15878.0,23.904499053955078,4.073911190032959,391.70001220703125
2024-12-02,18.091520309448242,34.693389892578125,15829.0,23.944000244140625,4.070977210998535,390.86199951171875
2024-12-03,18.128400802612305,34.74789810180664,15910.0,24.036300659179688,4.077099800109863,394.69000244140625
2024-12-04,18.09830093383789,34.74760055541992,15940.0,23.912599563598633,4.083395004272461,394.3399963378906
